date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,lap_number,meeting_key,segments_sector_1,segments_sector_2,segments_sector_3,session_key,st_speed
2025-04-04T02:33:32.258000+00:00,81,56.193,64.436,20.857,92,208,False,141.486,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,241
2025-04-04T02:33:43.226000+00:00,16,56.096,65.275,27.85,161,271,False,149.221,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 0]",9999,281
2025-04-04T02:33:57.013000+00:00,44,63.384,73.006,24.099,88,195,False,160.489,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",9999,176
2025-04-04T02:34:05.819000+00:00,6,32.545,41.715,17.832,275,303,False,92.092,3,1256,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2051, 0]",9999,301
2025-04-04T02:34:12.082000+00:00,30,46.867,64.402,19.729,118,251,False,130.998,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",9999,266
2025-04-04T02:34:17.648000+00:00,55,50.479,70.428,26.273,195,273,False,147.18,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2051]",9999,271
2025-04-04T02:34:24.560000+00:00,1,67.148,80.79,30.984,137,215,False,178.922,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,207
2025-04-04T02:34:34.290000+00:00,22,62.856,82.773,34.016,131,154,False,179.645,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 0]",9999,257
2025-04-04T02:34:39.268000+00:00,23,50.937,58.438,23.742,219,284,False,133.117,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,214
2025-04-04T02:34:48.469000+00:00,5,49.376,67.06,23.181,152,270,False,139.617,3,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,204
2025-04-04T02:35:01.475000+00:00,14,47.642,57.992,29.456,197,233,False,135.09,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",9999,169
2025-04-04T02:35:11.760000+00:00,31,52.022,64.975,23.323,158,261,False,140.32,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,256
2025-04-04T02:35:15.102000+00:00,62,38.53,59.856,33.986,220,190,False,132.372,3,1256,"[None, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,127
2025-04-04T02:35:28.175000+00:00,12,48.856,72.029,21.643,137,210,False,142.528,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,215
2025-04-04T02:35:44.749000+00:00,18,52.944,66.245,22.909,173,284,False,142.098,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,230
2025-04-04T02:36:27.541000+00:00,4,50.225,69.745,23.513,163,129,False,143.483,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,241
2025-04-04T02:36:29.401000+00:00,63,81.107,70.136,25.287,129,156,True,176.53,3,1256,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2051]",9999,210
2025-04-04T02:37:30.669000+00:00,10,56.087,65.305,23.547,151,172,False,144.939,3,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,252
2025-04-04T02:42:02.794000+00:00,27,32.613,42.085,18.169,274,299,False,92.867,3,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",9999,299
2025-04-04T02:44:17.909000+00:00,87,33.295,42.86,18.345,272,299,False,94.5,3,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",9999,297
2025-04-04T02:35:37.946000+00:00,6,56.245,64.673,21.569,184,250,False,142.487,4,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,186
2025-04-04T02:35:53.629000+00:00,81,31.79,41.451,18.32,278,302,False,91.561,4,1256,"[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2049, 2049]",9999,301
2025-04-04T02:36:12.491000+00:00,16,31.861,41.205,17.703,278,303,False,90.769,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2051, 2049, 2049, 2049, 2048]","[2048, 2048, 2051, 2051, 2051, 2048]",9999,302
2025-04-04T02:36:23.075000+00:00,30,32.503,41.744,17.897,269,304,False,92.144,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2048, 2049, 2048]",9999,304
2025-04-04T02:36:37.597000+00:00,44,31.779,41.266,17.849,277,302,False,90.894,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2051, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049]",9999,302
2025-04-04T02:36:44.783000+00:00,55,31.849,41.168,17.813,278,306,False,90.83,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2048, 2049]","[2051, 2049, 2049, 2048, 2049, 2051]",9999,305
2025-04-04T02:36:52.526000+00:00,23,31.788,41.376,17.722,280,304,False,90.886,4,1256,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",9999,305
2025-04-04T02:37:08.289000+00:00,5,32.442,41.968,18.134,274,300,False,92.544,4,1256,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 0]",9999,299
2025-04-04T02:37:16.610000+00:00,14,31.412,41.698,17.637,278,302,False,90.747,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049]",9999,303
2025-04-04T02:37:23.540000+00:00,1,31.066,40.904,17.72,280,305,False,89.69,4,1256,"[2049, 2049, 2051, 2051, 2048, 2051, 2051, 2051, 2049]","[2051, 2049, 2049, 2048, 2049, 2048, 2051, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",9999,305
2025-04-04T02:37:27.535000+00:00,62,32.148,41.52,17.997,273,304,False,91.665,4,1256,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",9999,305
2025-04-04T02:37:32.136000+00:00,31,32.643,42.088,18.111,272,299,False,92.842,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",9999,299
2025-04-04T02:37:34.049000+00:00,22,48.806,61.34,23.245,104,273,False,133.391,4,1256,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",9999,258
2025-04-04T02:37:50.779000+00:00,12,32.583,41.614,17.667,277,306,False,91.864,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",9999,303
2025-04-04T02:38:07.010000+00:00,18,32.079,42.031,18.124,278,302,False,92.234,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2049]",9999,303
2025-04-04T02:38:51.211000+00:00,4,31.416,41.034,17.783,277,300,False,90.233,4,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2048]",9999,301
2025-04-04T02:39:00.066000+00:00,63,31.231,40.755,17.72,278,306,False,89.706,4,1256,"[2051, 2051, 2049, 2049, 2051, 2051, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2051, 2049, 2051]",9999,303
2025-04-04T02:39:55.736000+00:00,10,31.704,41.562,17.823,275,306,False,91.089,4,1256,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",9999,305
2025-04-04T02:43:35.515000+00:00,27,47.623,65.769,25.088,174,172,False,138.48,4,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,250
2025-04-04T02:45:52.266000+00:00,87,53.155,80.171,25.073,134,169,False,158.399,4,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",9999,186
2025-04-04T02:37:25.199000+00:00,81,49.817,63.279,23.177,174,160,False,136.273,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",9999,229
2025-04-04T02:37:43.339000+00:00,16,55.688,73.697,20.917,97,222,False,150.302,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,243
2025-04-04T02:37:55.188000+00:00,30,47.295,47.229,23.193,248,279,False,117.717,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",9999,274
2025-04-04T02:38:00.538000+00:00,6,31.98,41.323,17.733,277,303,False,91.036,5,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2048]",9999,301
2025-04-04T02:38:08.460000+00:00,44,83.817,94.896,23.736,92,272,False,202.449,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",9999,144
2025-04-04T02:38:15.633000+00:00,55,56.724,63.928,24.563,164,254,False,145.215,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2051]",9999,253
2025-04-04T02:38:23.418000+00:00,23,52.068,69.389,24.861,176,240,False,146.318,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",9999,239
2025-04-04T02:38:40.672000+00:00,5,51.935,69.563,22.2,164,247,False,143.698,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",9999,219
2025-04-04T02:38:47.316000+00:00,14,53.533,63.897,29.205,218,225,False,146.635,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,137
2025-04-04T02:38:53.072000+00:00,1,53.131,66.143,30.255,136,159,False,149.529,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",9999,182
2025-04-04T02:38:59.067000+00:00,62,48.364,81.455,26.898,132,113,False,156.717,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,208
2025-04-04T02:39:04.793000+00:00,31,55.693,71.167,30.835,128,182,False,157.695,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,142
2025-04-04T02:39:22.593000+00:00,12,52.18,72.075,28.38,149,241,False,152.635,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,211
2025-04-04T02:39:39.162000+00:00,18,59.179,68.194,22.36,171,282,False,149.733,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,247
2025-04-04T02:39:46.986000+00:00,22,31.663,41.421,,279,302,False,,5,1256,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2051, 2049, 2048, 2048, 2048]","[2048, 0, 0, 0, 0, 0]",9999,302
2025-04-04T02:40:21.279000+00:00,4,54.356,77.913,28.627,163,126,False,160.896,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,133
2025-04-04T02:40:29.706000+00:00,63,63.816,73.695,22.042,124,259,False,159.553,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051]",9999,190
2025-04-04T02:41:26.814000+00:00,10,51.207,61.479,21.846,199,269,False,134.532,5,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,259
2025-04-04T02:45:54.049000+00:00,27,32.357,41.41,17.915,276,302,False,91.682,5,1256,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",9999,302
2025-04-04T02:48:30.772000+00:00,87,33.02,41.974,18.09,273,299,False,93.084,5,1256,"[None, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2049, 2048]",9999,297
2025-04-04T02:39:31.475000+00:00,6,56.802,59.327,20.982,162,266,False,137.111,6,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,276
2025-04-04T02:39:41.583000+00:00,81,31.491,41.483,17.808,277,303,False,90.782,6,1256,"[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2048, 2049]","[2049, 2051, 2051, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2049, 0]",9999,301
2025-04-04T02:40:13.579000+00:00,16,31.644,41.094,17.823,278,302,False,90.561,6,1256,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2051, 2051, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",9999,302
2025-04-04T02:40:25.045000+00:00,30,75.73,53.808,20.075,221,267,True,149.613,6,1256,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,260
2025-04-04T02:40:40.915000+00:00,55,31.61,40.91,17.766,280,307,False,90.286,6,1256,"[None, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2049, 0]",9999,304
2025-04-04T02:41:04.822000+00:00,5,32.017,41.548,18.029,277,300,False,91.594,6,1256,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2051, 0]",9999,301
2025-04-04T02:41:14.078000+00:00,14,31.21,41.342,17.696,279,303,False,90.248,6,1256,"[None, 2048, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2048, 2048]",9999,303
2025-04-04T02:41:17.562000+00:00,22,61.372,71.702,30.175,111,161,False,150.709,6,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,135
2025-04-04T02:41:30.816000+00:00,44,31.434,40.944,17.893,278,301,False,90.271,6,1256,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2048, 2049, 2048, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]",9999,301
2025-04-04T02:41:31.926000+00:00,23,90.208,51.552,18.763,121,289,True,160.523,6,1256,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,294
2025-04-04T02:41:35.947000+00:00,62,35.269,59.453,23.768,244,251,False,118.49,6,1256,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",9999,275
2025-04-04T02:41:42.613000+00:00,31,32.21,41.759,18.027,273,297,False,91.996,6,1256,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 0]",9999,297
2025-04-04T02:41:55.306000+00:00,12,32.169,41.049,17.597,278,306,False,90.815,6,1256,"[None, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048]",9999,305
2025-04-04T02:42:09.030000+00:00,18,31.603,41.717,18.059,278,303,False,91.379,6,1256,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",9999,303
2025-04-04T02:43:02.285000+00:00,4,31.396,40.941,17.796,274,303,False,90.133,6,1256,"[None, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 0]",9999,301
2025-04-04T02:43:09.299000+00:00,63,31.221,40.554,17.841,277,308,False,89.616,6,1256,"[None, 2048, 2049, 2049, 2051, 2051, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2051, 2051, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]",9999,303
2025-04-04T02:43:41.403000+00:00,10,31.431,41.278,17.84,275,306,False,90.549,6,1256,"[2049, 2051, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2048]",9999,305
2025-04-04T02:47:25.620000+00:00,27,50.896,65.894,22.478,155,191,False,139.268,6,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",9999,242
2025-04-04T02:48:36.158000+00:00,1,,52.418,20.668,214,207,True,,6,1256,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",9999,253
2025-04-04T02:50:03.741000+00:00,87,62.642,70.86,21.017,120,220,False,154.519,6,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",9999,243
2025-04-04T02:41:12.140000+00:00,81,41.433,55.064,25.558,226,235,False,122.055,7,1256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",9999,191
2025-04-04T02:41:44.162000+00:00,16,52.521,68.574,20.404,145,264,False,141.499,7,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",9999,240
2025-04-04T02:41:48.686000+00:00,6,31.514,41.064,17.771,280,303,False,90.349,7,1256,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2048, 2048, 2048, 2048]",9999,302
2025-04-04T02:42:11.033000+00:00,55,45.098,51.062,24.482,204,262,False,120.642,7,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",9999,237
2025-04-04T02:42:22.542000+00:00,30,31.872,41.364,17.827,279,304,False,91.063,7,1256,"[2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2051, 2049, 2048, 2049, 2049]","[2048, 2048, 2049, 2049, 2049, 2048]",9999,304
2025-04-04T02:42:35.938000+00:00,5,43.827,50.478,21.993,247,274,False,116.298,7,1256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",9999,276
